path,dir,name,size,dword0,container_class,is_pol_dup,dup_identical,table_entry_count,model_count,tex_ref_count,tex_max_id,tex_referenced_bytes,tex_file_bytes,tex_delta_bytes,note
pol/pol_car_org.bin,pol,pol_car_org.bin,40023,0x000100A0,compressed,1,1,,,,,,,,
pol/pol_car_pl.bin,pol,pol_car_pl.bin,59055,0x0001D5A0,compressed,1,1,,,,,,,,
pol/pol_cat.bin,pol,pol_cat.bin,19847,0x00006C00,compressed,1,1,,,,,,,,
pol/pol_char_adv00.bin,pol,pol_char_adv00.bin,56966,0x00025CA0,compressed,1,1,,,,,,,,
pol/pol_char_adv01.bin,pol,pol_char_adv01.bin,53654,0x00013480,compressed,1,1,,,,,,,,
pol/pol_char_adv02.bin,pol,pol_char_adv02.bin,133348,0x0004FA40,compressed,1,1,,,,,,,,
pol/pol_char_adv03.bin,pol,pol_char_adv03.bin,232,0x000003C0,compressed,1,1,,,,,,,,
pol/pol_char_adv04.bin,pol,pol_char_adv04.bin,266587,0x00069460,compressed,1,1,,,,,,,,
pol/pol_char_adv05.bin,pol,pol_char_adv05.bin,317425,0x00069620,compressed,1,1,,,,,,,,
pol/pol_char_adv06.bin,pol,pol_char_adv06.bin,135151,0x0003A600,compressed,1,1,,,,,,,,
pol/pol_char_adv07.bin,pol,pol_char_adv07.bin,205550,0x00086700,compressed,1,1,,,,,,,,
pol/pol_colo_monitor.bin,pol,pol_colo_monitor.bin,507,0x00000F80,compressed,1,1,,,,,,,,
pol/pol_common.bin,pol,pol_common.bin,575389,0x00143FC0,compressed,1,1,,,,,,,,
pol/pol_curien.bin,pol,pol_curien.bin,34229,0x0000EAA0,compressed,1,1,,,,,,,,
pol/pol_dc_ctrl.bin,pol,pol_dc_ctrl.bin,159414,0x0004BC00,compressed,1,1,,,,,,,,
pol/pol_deka_musume.bin,pol,pol_deka_musume.bin,27426,0x00009340,compressed,1,1,,,,,,,,
pol/pol_deka_otoko.bin,pol,pol_deka_otoko.bin,36442,0x0000DDC0,compressed,1,1,,,,,,,,
pol/pol_dolam.bin,pol,pol_dolam.bin,46421,0x00013A60,compressed,1,1,,,,,,,,
pol/pol_door_1.bin,pol,pol_door_1.bin,365518,0x000AEC80,compressed,1,1,,,,,,,,
pol/pol_eff_1.bin,pol,pol_eff_1.bin,38028,0x00024F80,compressed,1,1,,,,,,,,
pol/pol_eff_2.bin,pol,pol_eff_2.bin,61318,0x00028960,compressed,1,1,,,,,,,,
pol/pol_eff_3.bin,pol,pol_eff_3.bin,232,0x000003C0,compressed,1,1,,,,,,,,
pol/pol_eff_4.bin,pol,pol_eff_4.bin,3607,0x00002BA0,compressed,1,1,,,,,,,,
pol/pol_eff_boss3.bin,pol,pol_eff_boss3.bin,198996,0x0007EFE0,compressed,1,1,,,,,,,,
pol/pol_eff_boss4.bin,pol,pol_eff_boss4.bin,232,0x000003C0,compressed,1,1,,,,,,,,
pol/pol_eff_boss5.bin,pol,pol_eff_boss5.bin,311177,0x000AF700,compressed,1,1,,,,,,,,
pol/pol_eff_boss6.bin,pol,pol_eff_boss6.bin,145595,0x00082940,compressed,1,1,,,,,,,,
pol/pol_eff_car.bin,pol,pol_eff_car.bin,6220,0x00003340,compressed,1,1,,,,,,,,
pol/pol_eff_colo.bin,pol,pol_eff_colo.bin,12173,0x00007B80,compressed,1,1,,,,,,,,
pol/pol_eff_dokan.bin,pol,pol_eff_dokan.bin,130622,0x00040C00,compressed,1,1,,,,,,,,
pol/pol_eff_funsui.bin,pol,pol_eff_funsui.bin,300218,0x000B9EA0,compressed,1,1,,,,,,,,
pol/pol_eff_funsui2.bin,pol,pol_eff_funsui2.bin,658,0x00001FA0,compressed,1,1,,,,,,,,
pol/pol_eff_izumi.bin,pol,pol_eff_izumi.bin,4204,0x0000D6A0,compressed,1,1,,,,,,,,
pol/pol_eff_org.bin,pol,pol_eff_org.bin,270,0x00000E20,compressed,1,1,,,,,,,,
pol/pol_eff_org10.bin,pol,pol_eff_org10.bin,8377,0x00005B40,compressed,1,1,,,,,,,,
pol/pol_eff_org11.bin,pol,pol_eff_org11.bin,391,0x000019E0,compressed,1,1,,,,,,,,
pol/pol_eff_org12.bin,pol,pol_eff_org12.bin,678,0x000019E0,compressed,1,1,,,,,,,,
pol/pol_eff_org2.bin,pol,pol_eff_org2.bin,13860,0x00006CE0,compressed,1,1,,,,,,,,
pol/pol_eff_org3.bin,pol,pol_eff_org3.bin,13999,0x0000A180,compressed,1,1,,,,,,,,
pol/pol_eff_org4.bin,pol,pol_eff_org4.bin,518,0x00002680,compressed,1,1,,,,,,,,
pol/pol_eff_org5.bin,pol,pol_eff_org5.bin,519,0x00002680,compressed,1,1,,,,,,,,
pol/pol_eff_org5b.bin,pol,pol_eff_org5b.bin,389,0x000019E0,compressed,1,1,,,,,,,,
pol/pol_eff_org6.bin,pol,pol_eff_org6.bin,18433,0x0000BD60,compressed,1,1,,,,,,,,
pol/pol_eff_org7.bin,pol,pol_eff_org7.bin,3963,0x00003C60,compressed,1,1,,,,,,,,
pol/pol_eff_org8.bin,pol,pol_eff_org8.bin,4981,0x00003E60,compressed,1,1,,,,,,,,
pol/pol_eff_org9.bin,pol,pol_eff_org9.bin,63138,0x00023C40,compressed,1,1,,,,,,,,
pol/pol_eff_shop.bin,pol,pol_eff_shop.bin,44151,0x0001D820,compressed,1,1,,,,,,,,
pol/pol_eff_taki.bin,pol,pol_eff_taki.bin,10772,0x0000D7C0,compressed,1,1,,,,,,,,
pol/pol_etc_1.bin,pol,pol_etc_1.bin,270336,0x00000800,raw_table,1,0,137,68,,,,,,"ANOMALY: same name, differing content"
pol/pol_etc_1_01.bin,pol,pol_etc_1_01.bin,8192,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_etc_1_02.bin,pol,pol_etc_1_02.bin,6144,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_etc_1_03.bin,pol,pol_etc_1_03.bin,10240,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_etc_1_04.bin,pol,pol_etc_1_04.bin,14336,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_etc_1_05.bin,pol,pol_etc_1_05.bin,69632,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_etc_1_06.bin,pol,pol_etc_1_06.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_etc_1_07.bin,pol,pol_etc_1_07.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_etc_1_08.bin,pol,pol_etc_1_08.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_etc_1_09.bin,pol,pol_etc_1_09.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_etc_2.bin,pol,pol_etc_2.bin,118784,0x00000800,raw_table,1,1,39,19,,,,,,
pol/pol_etc_boy_kao.bin,pol,pol_etc_boy_kao.bin,14336,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_etc_door.bin,pol,pol_etc_door.bin,28672,0x00000800,raw_table,1,1,21,10,,,,,,
pol/pol_etc_gal_kao.bin,pol,pol_etc_gal_kao.bin,26624,0x00000800,raw_table,1,1,9,4,,,,,,
pol/pol_etc_komono_baba.bin,pol,pol_etc_komono_baba.bin,14336,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_etc_komono_boy.bin,pol,pol_etc_komono_boy.bin,12288,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_etc_komono_buru.bin,pol,pol_etc_komono_buru.bin,6144,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_etc_komono_fem.bin,pol,pol_etc_komono_fem.bin,6144,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_etc_komono_gal.bin,pol,pol_etc_komono_gal.bin,55296,0x00000800,raw_table,1,1,25,12,,,,,,
pol/pol_etc_komono_garl.bin,pol,pol_etc_komono_garl.bin,18432,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_etc_komono_man.bin,pol,pol_etc_komono_man.bin,24576,0x00000800,raw_table,1,1,11,5,,,,,,
pol/pol_etc_komono_mario.bin,pol,pol_etc_komono_mario.bin,22528,0x00000800,raw_table,1,1,17,8,,,,,,
pol/pol_etc_komono_oyaji.bin,pol,pol_etc_komono_oyaji.bin,32768,0x00000800,raw_table,1,1,21,10,,,,,,
pol/pol_etc_man_kao.bin,pol,pol_etc_man_kao.bin,45056,0x00000800,raw_table,1,1,15,7,,,,,,
pol/pol_etc_oyaji_kao.bin,pol,pol_etc_oyaji_kao.bin,18432,0x00000800,raw_table,1,1,9,4,,,,,,
pol/pol_fish.bin,pol,pol_fish.bin,213817,0x00064500,compressed,1,1,,,,,,,,
pol/pol_frog.bin,pol,pol_frog.bin,103086,0x000345C0,compressed,1,1,,,,,,,,
pol/pol_frog_gold.bin,pol,pol_frog_gold.bin,11663,0x00004580,compressed,1,1,,,,,,,,
pol/pol_gameover_player.bin,pol,pol_gameover_player.bin,98564,0x00022B80,compressed,1,1,,,,,,,,
pol/pol_gameover_route.bin,pol,pol_gameover_route.bin,220,0x00000320,compressed,1,1,,,,,,,,
pol/pol_garasu.bin,pol,pol_garasu.bin,16274,0x0000ED40,compressed,1,1,,,,,,,,
pol/pol_harold.bin,pol,pol_harold.bin,147936,0x00057260,compressed,1,1,,,,,,,,
pol/pol_hito_baba.bin,pol,pol_hito_baba.bin,56891,0x00014480,compressed,1,1,,,,,,,,
pol/pol_hito_babann.bin,pol,pol_hito_babann.bin,24756,0x00008E00,compressed,1,1,,,,,,,,
pol/pol_hito_boyaa.bin,pol,pol_hito_boyaa.bin,24163,0x00008E20,compressed,1,1,,,,,,,,
pol/pol_hito_buru.bin,pol,pol_hito_buru.bin,33281,0x0000B420,compressed,1,1,,,,,,,,
pol/pol_hito_fem.bin,pol,pol_hito_fem.bin,36533,0x0000CC00,compressed,1,1,,,,,,,,
pol/pol_hito_gal.bin,pol,pol_hito_gal.bin,25131,0x000093A0,compressed,1,1,,,,,,,,
pol/pol_hito_gal2.bin,pol,pol_hito_gal2.bin,26363,0x000096E0,compressed,1,1,,,,,,,,
pol/pol_hito_gal3.bin,pol,pol_hito_gal3.bin,25669,0x000091C0,compressed,1,1,,,,,,,,
pol/pol_hito_galaa.bin,pol,pol_hito_galaa.bin,25893,0x00008FE0,compressed,1,1,,,,,,,,
pol/pol_hito_galjk.bin,pol,pol_hito_galjk.bin,28209,0x0000A1A0,compressed,1,1,,,,,,,,
pol/pol_hito_galjkaa.bin,pol,pol_hito_galjkaa.bin,30529,0x0000A920,compressed,1,1,,,,,,,,
pol/pol_hito_garl.bin,pol,pol_hito_garl.bin,25615,0x00009540,compressed,1,1,,,,,,,,
pol/pol_hito_garl2.bin,pol,pol_hito_garl2.bin,25861,0x00009700,compressed,1,1,,,,,,,,
pol/pol_hito_kao_baba.bin,pol,pol_hito_kao_baba.bin,224788,0x00046220,compressed,1,1,,,,,,,,
pol/pol_hito_kao_boy.bin,pol,pol_hito_kao_boy.bin,71177,0x00031580,compressed,1,1,,,,,,,,
pol/pol_hito_kao_gal.bin,pol,pol_hito_kao_gal.bin,115118,0x00060B00,compressed,1,1,,,,,,,,
pol/pol_hito_kao_garl.bin,pol,pol_hito_kao_garl.bin,31891,0x00018BC0,compressed,1,1,,,,,,,,
pol/pol_hito_kao_man.bin,pol,pol_hito_kao_man.bin,144480,0x00061EE0,compressed,1,1,,,,,,,,
pol/pol_hito_kao_mario.bin,pol,pol_hito_kao_mario.bin,180943,0x00084AE0,compressed,1,1,,,,,,,,
pol/pol_hito_kao_oyaji.bin,pol,pol_hito_kao_oyaji.bin,115939,0x0005DEA0,compressed,1,1,,,,,,,,
pol/pol_hito_man.bin,pol,pol_hito_man.bin,34488,0x0000C140,compressed,1,1,,,,,,,,
pol/pol_hito_man2.bin,pol,pol_hito_man2.bin,30953,0x0000B180,compressed,1,1,,,,,,,,
pol/pol_hito_manbest.bin,pol,pol_hito_manbest.bin,34307,0x0000C400,compressed,1,1,,,,,,,,
pol/pol_hito_mario.bin,pol,pol_hito_mario.bin,39199,0x0000E080,compressed,1,1,,,,,,,,
pol/pol_hito_mario2.bin,pol,pol_hito_mario2.bin,31335,0x0000ABC0,compressed,1,1,,,,,,,,
pol/pol_hito_marioaa.bin,pol,pol_hito_marioaa.bin,33625,0x0000BB60,compressed,1,1,,,,,,,,
pol/pol_hito_oyaji.bin,pol,pol_hito_oyaji.bin,40445,0x0000F4A0,compressed,1,1,,,,,,,,
pol/pol_hito_oyaji2.bin,pol,pol_hito_oyaji2.bin,26750,0x00009880,compressed,1,1,,,,,,,,
pol/pol_hito_oyajiaa.bin,pol,pol_hito_oyajiaa.bin,24492,0x00008BA0,compressed,1,1,,,,,,,,
pol/pol_hito_oyajisagyo.bin,pol,pol_hito_oyajisagyo.bin,25209,0x00008D40,compressed,1,1,,,,,,,,
pol/pol_hitoc.bin,pol,pol_hitoc.bin,34129,0x0000DA00,compressed,1,1,,,,,,,,
pol/pol_hou.bin,pol,pol_hou.bin,110214,0x00025280,compressed,1,1,,,,,,,,
pol/pol_hou_hod1.bin,pol,pol_hou_hod1.bin,27394,0x0000C220,compressed,1,1,,,,,,,,
pol/pol_item_dia.bin,pol,pol_item_dia.bin,7878,0x00004B20,compressed,1,1,,,,,,,,
pol/pol_komono_1.bin,pol,pol_komono_1.bin,9761,0x00009C00,compressed,1,1,,,,,,,,
pol/pol_komono_2.bin,pol,pol_komono_2.bin,22318,0x0000BE20,compressed,1,1,,,,,,,,
pol/pol_komono_3.bin,pol,pol_komono_3.bin,35220,0x0000EDE0,compressed,1,1,,,,,,,,
pol/pol_komono_4.bin,pol,pol_komono_4.bin,232,0x000003C0,compressed,1,1,,,,,,,,
pol/pol_komono_5.bin,pol,pol_komono_5.bin,18889,0x0000CD40,compressed,1,1,,,,,,,,
pol/pol_komono_6.bin,pol,pol_komono_6.bin,7314,0x00004620,compressed,1,1,,,,,,,,
pol/pol_komono_7.bin,pol,pol_komono_7.bin,13184,0x00007220,compressed,1,1,,,,,,,,
pol/pol_komono_8.bin,pol,pol_komono_8.bin,232,0x000003C0,compressed,1,1,,,,,,,,
pol/pol_komono_anna.bin,pol,pol_komono_anna.bin,9842,0x000073A0,compressed,1,1,,,,,,,,
pol/pol_komono_bar.bin,pol,pol_komono_bar.bin,22906,0x0000C060,compressed,1,1,,,,,,,,
pol/pol_komono_barmae.bin,pol,pol_komono_barmae.bin,7555,0x00006480,compressed,1,1,,,,,,,,
pol/pol_komono_boat.bin,pol,pol_komono_boat.bin,17787,0x00009280,compressed,1,1,,,,,,,,
pol/pol_komono_boss2.bin,pol,pol_komono_boss2.bin,6274,0x00005A20,compressed,1,1,,,,,,,,
pol/pol_komono_ido_oke.bin,pol,pol_komono_ido_oke.bin,26566,0x0000C3E0,compressed,1,1,,,,,,,,
pol/pol_komono_kanban.bin,pol,pol_komono_kanban.bin,2535,0x00001EA0,compressed,1,1,,,,,,,,
pol/pol_komono_room.bin,pol,pol_komono_room.bin,34772,0x00013180,compressed,1,1,,,,,,,,
pol/pol_komono_shop.bin,pol,pol_komono_shop.bin,1710,0x00000EC0,compressed,1,1,,,,,,,,
pol/pol_komono_shop2.bin,pol,pol_komono_shop2.bin,2508,0x000015C0,compressed,1,1,,,,,,,,
pol/pol_komono_souko.bin,pol,pol_komono_souko.bin,10286,0x000076E0,compressed,1,1,,,,,,,,
pol/pol_komono_st1.bin,pol,pol_komono_st1.bin,23247,0x0000E800,compressed,1,1,,,,,,,,
pol/pol_komono_st1b.bin,pol,pol_komono_st1b.bin,9018,0x00005840,compressed,1,1,,,,,,,,
pol/pol_komono_st2.bin,pol,pol_komono_st2.bin,232,0x000003C0,compressed,1,1,,,,,,,,
pol/pol_komono_st4.bin,pol,pol_komono_st4.bin,16503,0x00008A40,compressed,1,1,,,,,,,,
pol/pol_komono_st6.bin,pol,pol_komono_st6.bin,34120,0x00024820,compressed,1,1,,,,,,,,
pol/pol_komono_suimon.bin,pol,pol_komono_suimon.bin,10620,0x00007860,compressed,1,1,,,,,,,,
pol/pol_komono_suimonie.bin,pol,pol_komono_suimonie.bin,18479,0xEE9B3EB7,compressed,1,0,,,,,,,,"ANOMALY: same name, differing content"
pol/pol_komono_title.bin,pol,pol_komono_title.bin,1587,0x00000CC0,compressed,1,0,,,,,,,,"ANOMALY: same name, differing content"
pol/pol_komono_tokeidai.bin,pol,pol_komono_tokeidai.bin,9531,0x000082C0,compressed,1,1,,,,,,,,
pol/pol_komono_uemiti.bin,pol,pol_komono_uemiti.bin,3574,0x00002720,compressed,1,1,,,,,,,,
pol/pol_komono_unga.bin,pol,pol_komono_unga.bin,7005,0x00003F40,compressed,1,1,,,,,,,,
pol/pol_komono_venis.bin,pol,pol_komono_venis.bin,5366,0x00003FA0,compressed,1,1,,,,,,,,
pol/pol_kyoukai_garasu.bin,pol,pol_kyoukai_garasu.bin,34002,0x0001EE40,compressed,1,1,,,,,,,,
pol/pol_logan.bin,pol,pol_logan.bin,135830,0x000334E0,compressed,1,1,,,,,,,,
pol/pol_logan_hod1.bin,pol,pol_logan_hod1.bin,29612,0x0000DDE0,compressed,1,1,,,,,,,,
pol/pol_mol.bin,pol,pol_mol.bin,11336,0x00006A00,compressed,1,1,,,,,,,,
pol/pol_mouse.bin,pol,pol_mouse.bin,119985,0x0002ADA0,compressed,1,1,,,,,,,,
pol/pol_nment.bin,pol,pol_nment.bin,994,0x00003D60,compressed,1,1,,,,,,,,
pol/pol_owl.bin,pol,pol_owl.bin,80713,0x0001EC00,compressed,1,1,,,,,,,,
pol/pol_player1.bin,pol,pol_player1.bin,230477,0x00049080,compressed,1,1,,,,,,,,
pol/pol_player2.bin,pol,pol_player2.bin,240574,0x0004A620,compressed,1,1,,,,,,,,
pol/pol_player3.bin,pol,pol_player3.bin,205857,0x000423A0,compressed,1,1,,,,,,,,
pol/pol_player4.bin,pol,pol_player4.bin,132846,0x0002D200,compressed,1,1,,,,,,,,
pol/pol_player_gold.bin,pol,pol_player_gold.bin,115926,0x00027460,compressed,1,1,,,,,,,,
pol/pol_ranking.bin,pol,pol_ranking.bin,1446,0x00001F20,compressed,1,1,,,,,,,,
pol/pol_rating.bin,pol,pol_rating.bin,251,0x00000F80,compressed,1,1,,,,,,,,
pol/pol_result.bin,pol,pol_result.bin,450,0x00002840,compressed,1,1,,,,,,,,
pol/pol_samson.bin,pol,pol_samson.bin,47854,0x00019040,compressed,1,1,,,,,,,,
pol/pol_sanbasi.bin,pol,pol_sanbasi.bin,107903,0x00028820,compressed,1,1,,,,,,,,
pol/pol_st1_01.bin,pol,pol_st1_01.bin,251904,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st1_01b.bin,pol,pol_st1_01b.bin,53248,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st1_01c.bin,pol,pol_st1_01c.bin,147456,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st1_02.bin,pol,pol_st1_02.bin,212992,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st1_03.bin,pol,pol_st1_03.bin,1107968,0x00000800,raw_table,1,1,11,5,,,,,,
pol/pol_st1_03b.bin,pol,pol_st1_03b.bin,227328,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st1_03c.bin,pol,pol_st1_03c.bin,131072,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st1_04.bin,pol,pol_st1_04.bin,163840,0x00000800,raw_table,1,1,9,4,,,,,,
pol/pol_st1_04b.bin,pol,pol_st1_04b.bin,284672,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st1_04c.bin,pol,pol_st1_04c.bin,174080,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st1_05.bin,pol,pol_st1_05.bin,108544,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st1_1.bin,pol,pol_st1_1.bin,776192,0x00000800,raw_table,1,1,81,40,,,,,,
pol/pol_st1_1b.bin,pol,pol_st1_1b.bin,153600,0x00000800,raw_table,1,1,33,16,,,,,,
pol/pol_st2_01.bin,pol,pol_st2_01.bin,40960,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st2_02.bin,pol,pol_st2_02.bin,253952,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st2_02b.bin,pol,pol_st2_02b.bin,77824,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st2_03.bin,pol,pol_st2_03.bin,456704,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st2_04.bin,pol,pol_st2_04.bin,169984,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st2_05.bin,pol,pol_st2_05.bin,169984,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st2_06.bin,pol,pol_st2_06.bin,391168,0x00000800,raw_table,1,1,11,5,,,,,,
pol/pol_st2_06b.bin,pol,pol_st2_06b.bin,63488,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st2_06c.bin,pol,pol_st2_06c.bin,106496,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st2_07.bin,pol,pol_st2_07.bin,2009088,0x00000800,raw_table,1,1,29,14,,,,,,
pol/pol_st2_08.bin,pol,pol_st2_08.bin,368640,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st2_09.bin,pol,pol_st2_09.bin,10240,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st2_10.bin,pol,pol_st2_10.bin,157696,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st2_11.bin,pol,pol_st2_11.bin,102400,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st2_11b.bin,pol,pol_st2_11b.bin,114688,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st2_12.bin,pol,pol_st2_12.bin,231424,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st2_13.bin,pol,pol_st2_13.bin,249856,0x00000800,raw_table,1,1,9,4,,,,,,
pol/pol_st2_14.bin,pol,pol_st2_14.bin,247808,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st3.bin,pol,pol_st3.bin,22528,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st3_01.bin,pol,pol_st3_01.bin,1083392,0x00000800,raw_table,1,1,9,4,,,,,,
pol/pol_st3_02.bin,pol,pol_st3_02.bin,364544,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st3_03.bin,pol,pol_st3_03.bin,149504,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st3_04.bin,pol,pol_st3_04.bin,479232,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st3_05.bin,pol,pol_st3_05.bin,71680,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st3_06.bin,pol,pol_st3_06.bin,167936,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st3_07.bin,pol,pol_st3_07.bin,26624,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st3_08.bin,pol,pol_st3_08.bin,1595392,0x00000800,raw_table,1,1,29,14,,,,,,
pol/pol_st3_tika_bos.bin,pol,pol_st3_tika_bos.bin,6872,0x00004BE0,compressed,1,1,,,,,,,,
pol/pol_st4.bin,pol,pol_st4.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st4_01.bin,pol,pol_st4_01.bin,507904,0x00000800,raw_table,1,1,13,6,,,,,,
pol/pol_st4_02.bin,pol,pol_st4_02.bin,565248,0x00000800,raw_table,1,1,11,5,,,,,,
pol/pol_st4_03.bin,pol,pol_st4_03.bin,249856,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st4_04.bin,pol,pol_st4_04.bin,51200,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st4_05.bin,pol,pol_st4_05.bin,352256,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st4_06.bin,pol,pol_st4_06.bin,923648,0x00000800,raw_table,1,1,21,10,,,,,,
pol/pol_st4_07.bin,pol,pol_st4_07.bin,415744,0x00000800,raw_table,1,1,9,4,,,,,,
pol/pol_st4_08.bin,pol,pol_st4_08.bin,458752,0x00000800,raw_table,1,1,11,5,,,,,,
pol/pol_st4_09.bin,pol,pol_st4_09.bin,567296,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st5.bin,pol,pol_st5.bin,1196032,0x00000800,raw_table,1,1,23,11,,,,,,
pol/pol_st5_01.bin,pol,pol_st5_01.bin,813056,0x00000800,raw_table,1,1,13,6,,,,,,
pol/pol_st5_01b.bin,pol,pol_st5_01b.bin,30720,0x00000800,raw_table,1,1,25,12,,,,,,
pol/pol_st5_02.bin,pol,pol_st5_02.bin,40960,0x00000800,raw_table,1,1,11,5,,,,,,
pol/pol_st5_02b.bin,pol,pol_st5_02b.bin,235520,0x00000800,raw_table,1,1,17,8,,,,,,
pol/pol_st6_01.bin,pol,pol_st6_01.bin,1214464,0x00000800,raw_table,1,1,39,19,,,,,,
pol/pol_st6_01b.bin,pol,pol_st6_01b.bin,1136640,0x00000800,raw_table,1,1,17,8,,,,,,
pol/pol_st_adver.bin,pol,pol_st_adver.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st_adver00.bin,pol,pol_st_adver00.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st_adver01.bin,pol,pol_st_adver01.bin,192512,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st_adver02.bin,pol,pol_st_adver02.bin,155648,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st_adver03.bin,pol,pol_st_adver03.bin,155648,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st_adver04.bin,pol,pol_st_adver04.bin,149504,0x00000800,raw_table,1,1,7,3,,,,,,
pol/pol_st_adver05.bin,pol,pol_st_adver05.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st_adver06.bin,pol,pol_st_adver06.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st_adver07.bin,pol,pol_st_adver07.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st_adver08.bin,pol,pol_st_adver08.bin,4096,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_st_org00.bin,pol,pol_st_org00.bin,200704,0x00000800,raw_table,1,1,5,2,,,,,,
pol/pol_st_org01.bin,pol,pol_st_org01.bin,221184,0x00000800,raw_table,1,1,9,4,,,,,,
pol/pol_st_org02.bin,pol,pol_st_org02.bin,921600,0x00000800,raw_table,1,1,21,10,,,,,,
pol/pol_st_org03.bin,pol,pol_st_org03.bin,182272,0x00000800,raw_table,1,1,3,1,,,,,,
pol/pol_stage1.bin,pol,pol_stage1.bin,2485,0x00001400,compressed,1,1,,,,,,,,
pol/pol_stage2.bin,pol,pol_stage2.bin,1040,0x00000AA0,compressed,1,1,,,,,,,,
pol/pol_stage3.bin,pol,pol_stage3.bin,1040,0x00000AA0,compressed,1,1,,,,,,,,
pol/pol_stage4.bin,pol,pol_stage4.bin,1040,0x00000AA0,compressed,1,1,,,,,,,,
pol/pol_test_1.bin,pol,pol_test_1.bin,400979,0x000A13C0,compressed,1,1,,,,,,,,
pol/pol_test_2.bin,pol,pol_test_2.bin,232,0x000003C0,compressed,1,1,,,,,,,,
pol/pol_test_3.bin,pol,pol_test_3.bin,284161,0x0009E740,compressed,1,1,,,,,,,,
pol/pol_tokei_gear.bin,pol,pol_tokei_gear.bin,57694,0x0001E4E0,compressed,1,1,,,,,,,,
pol/pol_tutorial.bin,pol,pol_tutorial.bin,71787,0x0001A680,compressed,1,1,,,,,,,,
pol/pol_tv.bin,pol,pol_tv.bin,369,0x000012A0,compressed,1,1,,,,,,,,
